category,period,period_date,exposure_group,ln_parados,ln_contratos,ln_parados_contratos
<18,2026-01,2026-01-01,zero,1.9440827711097195,1.710502531630243,0.4722096660005113
<18,2026-02,2026-02-01,high,1.6239011377134576,1.6946424382224656,0.6751049666800697
<18,2026-02,2026-02-01,middle,1.9270473145006803,2.2496748957993593,0.029090889405989643
<18,2026-02,2026-02-01,zero,1.903778188351197,1.6186078984893773,0.664807978412318
<18,2026-03,2026-03-01,high,1.5419256858385921,1.8046767311607101,0.5543789506835267
<18,2026-03,2026-03-01,middle,1.8565647135976726,2.1758212573528133,-0.01686620004071247
<18,2026-03,2026-03-01,zero,1.9666614279790677,1.7703030236909796,0.39253168606039923
>44,2021-01,2021-01-01,high,6.359393612153698,4.108058594816653,2.4290153309676916
>44,2021-01,2021-01-01,middle,6.165076080848536,4.515808997460618,2.023934575100917
>44,2021-01,2021-01-01,zero,6.321565169567632,4.601159316183379,1.7873891799285682
>44,2021-02,2021-02-01,high,6.370601673156345,4.0783393915204025,2.4657616390136647
>44,2021-02,2021-02-01,middle,6.171496656948673,4.331857743210058,2.064965357982788
>44,2021-02,2021-02-01,zero,6.3300086574573315,4.575090125619579,1.8032240348901245
>44,2021-03,2021-03-01,high,6.37401398945684,4.269398661232531,2.267478574474331
>44,2021-03,2021-03-01,middle,6.157306327801865,4.51774269668126,1.8494958012031202
>44,2021-03,2021-03-01,zero,6.3234298663493895,4.809442007120675,1.581422883703655
>44,2021-04,2021-04-01,high,6.36684152745493,4.162570425284614,2.3486785345944488
>44,2021-04,2021-04-01,middle,6.143855300580491,4.382880979513435,1.923496237380468
>44,2021-04,2021-04-01,zero,6.321245903410664,4.692475417051131,1.6724122445052456
>44,2021-05,2021-05-01,high,6.352785080092503,4.276926543869092,2.2602835474944905
>44,2021-05,2021-05-01,middle,6.121877397091674,4.319277842117017,1.9252588566927955
>44,2021-05,2021-05-01,zero,6.307051793572342,4.780824775002412,1.586803421586152
>44,2021-06,2021-06-01,high,6.341214990520755,4.307930422428966,2.1266276181882002
>44,2021-06,2021-06-01,middle,6.100771786266557,4.541217320278468,1.804570259580958
>44,2021-06,2021-06-01,zero,6.279123900585962,4.766290772946647,1.5390862760105763
>44,2021-07,2021-07-01,high,6.3219050235574725,4.294746783565979,2.140441359606766
>44,2021-07,2021-07-01,middle,6.092314663316977,4.512920911606088,1.7925501799942103
>44,2021-07,2021-07-01,zero,6.245065067653489,4.8412689892153145,1.4737580746594092
>44,2021-08,2021-08-01,high,6.31614405023793,3.975514367656546,2.4675908279406333
>44,2021-08,2021-08-01,middle,6.096379826306329,4.289343348867907,2.0217466570172897
>44,2021-08,2021-08-01,zero,6.2307904425591225,4.529203799710521,1.7440228137241653
>44,2021-09,2021-09-01,high,6.270023777255316,4.369334365218868,1.9802253727110868
>44,2021-09,2021-09-01,middle,6.025513264238081,4.704218299955585,1.4787007512634116
>44,2021-09,2021-09-01,zero,6.211028997654364,4.886905477279944,1.375889877144633
>44,2021-10,2021-10-01,high,6.2827478882699666,4.355182107433364,2.0060064652873075
>44,2021-10,2021-10-01,middle,6.114544623762033,4.756402513853532,1.545788889514347
>44,2021-10,2021-10-01,zero,6.240021295992617,4.875132140485858,1.4023593249355277
>44,2021-11,2021-11-01,high,6.267105903016043,4.488520092231981,1.8337917054690756
>44,2021-11,2021-11-01,middle,6.090377771888606,4.727889295344585,1.4905756219442365
>44,2021-11,2021-11-01,zero,6.200539666572348,4.968340163793801,1.2623381379426626
>44,2021-12,2021-12-01,high,6.250379677155725,4.249114263225925,2.074588457313587
>44,2021-12,2021-12-01,middle,6.074922794661983,4.451152376507256,1.698906656008897
>44,2021-12,2021-12-01,zero,6.197186929610011,4.689196426055583,1.5463043201151374
>44,2022-01,2022-01-01,high,6.262039906808145,4.365067788285749,2.0080383349662534
>44,2022-01,2022-01-01,middle,6.08015273645477,4.654836847000609,1.6031219788931386
>44,2022-01,2022-01-01,zero,6.1974755676574835,4.81486156573987,1.4481654585705603
>44,2022-02,2022-02-01,high,6.249490117105316,4.431003841152657,1.9777582680759678
>44,2022-02,2022-02-01,middle,6.016707958796709,4.494257435821168,1.6090124868493099
>44,2022-02,2022-02-01,zero,6.212254720496428,4.80714350739114,1.4896806864396526
>44,2022-03,2022-03-01,high,6.2469332692011355,4.5764516994299935,1.7977564668450203
>44,2022-03,2022-03-01,middle,6.010191096310594,4.717239017124765,1.4763301391920751
>44,2022-03,2022-03-01,zero,6.212185088009879,4.902787302542217,1.3469646890488356
>44,2022-04,2022-04-01,high,6.231126798024079,4.303180052406982,2.0214230592066293
>44,2022-04,2022-04-01,middle,5.992667680828392,4.541580801082815,1.627541817430609
>44,2022-04,2022-04-01,zero,6.197333863941807,4.8107720850081,1.4550066804225605
>44,2022-05,2022-05-01,high,6.218047020371115,4.531350106478231,1.8967165026095594
>44,2022-05,2022-05-01,middle,6.020800508275731,4.577068476994302,1.5791983740426792
>44,2022-05,2022-05-01,zero,6.180230059397167,4.764340944987346,1.4304686162307236
>44,2022-06,2022-06-01,high,6.208452756072233,4.413339742301001,1.922741329523009
>44,2022-06,2022-06-01,middle,6.017504342582767,4.616078497383423,1.5162492331694986
>44,2022-06,2022-06-01,zero,6.133295289769758,4.846229713409237,1.3251401066223754
>44,2022-07,2022-07-01,high,6.228003705135581,4.352772220412583,1.9896280965775321
>44,2022-07,2022-07-01,middle,6.051481593214418,4.5272844163559345,1.563566767414493
>44,2022-07,2022-07-01,zero,6.129528846374181,4.775597587630603,1.4018927530603154
>44,2022-08,2022-08-01,high,6.2381572745440454,3.991500407054336,2.3718200570180303
>44,2022-08,2022-08-01,middle,6.013820081553521,4.34177830377024,1.8552359920039985
>44,2022-08,2022-08-01,zero,6.135305352152694,4.544140217082309,1.6495111691144897
>44,2022-09,2022-09-01,high,6.204445779509671,4.458839898628324,1.8799779495708473
>44,2022-09,2022-09-01,middle,6.0134440282627315,4.7296161035278,1.4847994046409805
>44,2022-09,2022-09-01,zero,6.130358009527094,4.788111516814858,1.4067609402893622
>44,2022-10,2022-10-01,high,6.226066736833489,4.509017264644759,1.8944185673245098
>44,2022-10,2022-10-01,middle,6.004500319313902,4.725134798527971,1.5290332027866025
>44,2022-10,2022-10-01,zero,6.136484743434457,4.785583347175276,1.4155242307036873
>44,2022-11,2022-11-01,high,6.219814527369159,4.352362535401392,2.021879524963199
>44,2022-11,2022-11-01,middle,6.006894511547025,4.463405004796318,1.5946826882278449
>44,2022-11,2022-11-01,zero,6.133738616247232,4.62960193292375,1.5349646864727091
>44,2022-12,2022-12-01,high,6.218660997520348,4.121102284639426,2.2330773364192917
>44,2022-12,2022-12-01,middle,5.998664026602966,4.311022130639947,1.8357925614024215
>44,2022-12,2022-12-01,zero,6.124207105360611,4.433371560511403,1.7445212968501436
>44,2023-01,2023-01-01,high,6.230225551242042,4.252338874653288,2.086657317631851
>44,2023-01,2023-01-01,middle,6.007924419456949,4.379856914474557,1.7451667151470445
>44,2023-01,2023-01-01,zero,6.139593335064821,4.670859530729397,1.5516088396621697
>44,2023-02,2023-02-01,high,6.225247293793893,4.303399976370007,2.0599759913240034
>44,2023-02,2023-02-01,middle,6.006334503522703,4.490328867969433,1.685209840300568
>44,2023-02,2023-02-01,zero,6.162052435184447,4.547229667985515,1.6672821822994863
>44,2023-03,2023-03-01,high,6.218143327388819,4.33280522125481,1.9669067946994987
>44,2023-03,2023-03-01,middle,5.99020550275634,4.636387711197261,1.5201770157696683
>44,2023-03,2023-03-01,zero,6.122247473979401,4.7074343446083455,1.4388816934683883
>44,2023-04,2023-04-01,high,6.205371466781446,4.285548710198197,2.0941981236822405
>44,2023-04,2023-04-01,middle,5.974790889667662,4.361588178476605,1.7340741770816714
>44,2023-04,2023-04-01,zero,6.1045890609851545,4.509582544655785,1.649522575677577
>44,2023-05,2023-05-01,high,6.208190800250495,4.308672269014822,1.9700899993564165
>44,2023-05,2023-05-01,middle,5.949497532883423,4.538219699974793,1.5144827282088142
>44,2023-05,2023-05-01,zero,6.094293351715198,4.690783989018555,1.4629100908373311
>44,2023-06,2023-06-01,high,6.2066610808952385,4.324697175845598,1.987202576216877
>44,2023-06,2023-06-01,middle,5.93885808850023,4.5503553285095135,1.5945810456209206
>44,2023-06,2023-06-01,zero,6.083353347684652,4.694525246025889,1.453917344594607
>44,2023-07,2023-07-01,high,6.21472239792601,4.22585703207881,2.111015096474478
>44,2023-07,2023-07-01,middle,6.007503571928934,4.536746377967126,1.7058735784935384
>44,2023-07,2023-07-01,zero,6.0797897870692506,4.588582508195794,1.5478554863085088
>44,2023-08,2023-08-01,high,6.222085465594065,3.800567001688722,2.51686523124297
>44,2023-08,2023-08-01,middle,5.975058361148628,4.17272897608569,1.9984989054739575
>44,2023-08,2023-08-01,zero,6.085712458101406,4.3345729716913555,1.8097764801557954
>44,2023-09,2023-09-01,high,6.184797626267284,4.3439982766143315,2.006886306486961
>44,2023-09,2023-09-01,middle,6.010941880971076,4.652277893389635,1.5415312605302494
>44,2023-09,2023-09-01,zero,6.082984806430931,4.6442992205840845,1.4812752006227945
>44,2023-10,2023-10-01,high,6.219117343876137,4.363100221396182,2.011078564911607
>44,2023-10,2023-10-01,middle,5.971381329860248,4.6386635057591326,1.5760905526280025
>44,2023-10,2023-10-01,zero,6.101676210798144,4.665361864330471,1.4965830220406577
>44,2023-11,2023-11-01,high,6.2075740629066845,4.257870959362618,2.0549644106289415
>44,2023-11,2023-11-01,middle,5.964163792949448,4.406990282322073,1.6452199764585198
>44,2023-11,2023-11-01,zero,6.100647247554119,4.609501365352877,1.520510423797629
>44,2023-12,2023-12-01,high,6.211780348296922,4.085645273701776,2.259879124561948
>44,2023-12,2023-12-01,middle,5.959907704155173,4.3400732319264455,1.8613333147551292
>44,2023-12,2023-12-01,zero,6.0970937237175615,4.3454673590309305,1.8017053347816403
>44,2024-01,2024-01-01,high,6.216556698689486,4.28394495525331,2.056254641303568
>44,2024-01,2024-01-01,middle,5.945680897911607,4.607312507463633,1.5852074757677437
>44,2024-01,2024-01-01,zero,6.10661230143849,4.659540855181846,1.5231510416015388
>44,2024-02,2024-02-01,high,6.208679938576884,4.352523011788306,2.022718494258509
>44,2024-02,2024-02-01,middle,5.946456691254287,4.569392442462239,1.611313942102078
>44,2024-02,2024-02-01,zero,6.102959398198352,4.565203443652145,1.5888487487298109
>44,2024-03,2024-03-01,high,6.2175111313268046,4.184148538091438,2.1454695110762607
>44,2024-03,2024-03-01,middle,5.939730910008328,4.351727743919127,1.7502493582791878
>44,2024-03,2024-03-01,zero,6.1054748163831185,4.550971406342071,1.638564827574468
>44,2024-04,2024-04-01,high,6.216070277088653,4.294484722059186,2.028240163653074
>44,2024-04,2024-04-01,middle,5.970842181299737,4.5481928913137155,1.603911572357872
>44,2024-04,2024-04-01,zero,6.088359106701304,4.574828594518016,1.548010918034168
>44,2024-06,2024-06-01,high,6.187723994398063,4.226357032427583,2.058090054540533
>44,2024-06,2024-06-01,middle,5.939278728976097,4.46636938572643,1.6297983880570281
>44,2024-06,2024-06-01,zero,6.058071703175258,4.548778689819993,1.5519635066730852
>44,2024-07,2024-07-01,high,6.198943466601539,4.241746800087342,2.053759373781233
>44,2024-07,2024-07-01,middle,5.972102265395502,4.452593595394426,1.6346105109070452
>44,2024-07,2024-07-01,zero,6.05198161031243,4.653864735190905,1.4547528146103808
>44,2024-08,2024-08-01,high,6.214827237505138,3.8574421866756348,2.537421806715489
>44,2024-08,2024-08-01,middle,5.944542660721112,4.12981482597071,2.0533400832525586
>44,2024-08,2024-08-01,zero,6.058821588070988,4.317790233441515,1.8002557496662341
>44,2024-09,2024-09-01,high,6.196730953668411,4.366348777734566,1.9937883520396091
>44,2024-09,2024-09-01,middle,5.934060750997831,4.569485184373477,1.522047564780281
>44,2024-09,2024-09-01,zero,6.0548378284435165,4.657655632397809,1.4525846442090928
>44,2024-10,2024-10-01,high,6.196837582875098,4.415004094455779,1.9344246275629324
>44,2024-10,2024-10-01,middle,5.937144501933477,4.6384923990856475,1.4854298038236409
>44,2024-10,2024-10-01,zero,6.061013349368294,4.73117785248061,1.376749978365698
>44,2024-11,2024-11-01,high,6.200740908119436,4.382896098372926,1.9813942616600317
>44,2024-11,2024-11-01,middle,5.943150078681831,4.52077044899491,1.5972956158276004
>44,2024-11,2024-11-01,zero,6.062491177430548,4.595889714448294,1.5090649641033378
>44,2024-12,2024-12-01,high,6.199864063421559,4.1168942409339495,2.26989389280839
>44,2024-12,2024-12-01,middle,5.936798247095946,4.2515258824742,1.8678625109133888
>44,2024-12,2024-12-01,zero,6.065971077305919,4.39037009200299,1.7437663053976842
>44,2025-01,2025-01-01,high,6.210994738915895,4.3647118842000765,2.037333080247389
>44,2025-01,2025-01-01,middle,6.002396161419831,4.5111694484410405,1.601987194782687
>44,2025-01,2025-01-01,zero,6.0764981297280425,4.653356215111828,1.4877700767541742
>44,2025-02,2025-02-01,high,6.21782691324326,4.234632651708183,2.150915416385592
>44,2025-02,2025-02-01,middle,5.981985554502845,4.400090301701261,1.7288650284553597
>44,2025-02,2025-02-01,zero,6.0624294674384975,4.552674838316038,1.5987942397925812
>44,2025-03,2025-03-01,high,6.214131082365773,4.312858063651994,2.0757363259714507
>44,2025-03,2025-03-01,middle,5.9793105694699245,4.52946469403209,1.5958484806266966
>44,2025-03,2025-03-01,zero,6.057529323656152,4.659486467315478,1.4926410550398164
>44,2025-04,2025-04-01,high,6.203137393331038,4.26932564374497,2.101605591517475
>44,2025-04,2025-04-01,middle,5.966989636305108,4.377978406683842,1.6874368855039712
>44,2025-04,2025-04-01,zero,6.0423471080358,4.564816501882626,1.5448381033762875
>44,2025-05,2025-05-01,high,6.191390419372821,4.238314835511988,2.0976471009950837
>44,2025-05,2025-05-01,middle,5.95005003533887,4.475223873956415,1.597527258260653
>44,2025-05,2025-05-01,zero,6.022128453634607,4.609849428293294,1.5054821601509796
>44,2025-06,2025-06-01,high,6.181821134292524,4.284928854954183,2.0641914987637637
>44,2025-06,2025-06-01,middle,5.937933379069937,4.509224573605895,1.6268900646358533
>44,2025-06,2025-06-01,zero,6.00317997142413,4.5549822939347955,1.4980731350279883
>44,2025-07,2025-07-01,high,6.195707389017275,4.27029806519027,2.0871371654206516
>44,2025-07,2025-07-01,middle,5.966105266993775,4.467324320118768,1.6823319097264948
>44,2025-07,2025-07-01,zero,6.002351272170331,4.63154278860197,1.4090354661101685
>44,2025-08,2025-08-01,high,6.208865182071924,3.790492649252478,2.5777003832552032
>44,2025-08,2025-08-01,middle,5.968140687473464,4.137244787885986,1.9947766029518068
>44,2025-08,2025-08-01,zero,6.009596721633124,4.266518126362365,1.8099202302471367
>44,2025-09,2025-09-01,high,6.193903133683368,4.34526958086224,1.936204187516489
>44,2025-09,2025-09-01,middle,5.867005977532716,4.5626460677967735,1.4202070088610823
>44,2025-09,2025-09-01,zero,5.9988373508274035,4.688939205102099,1.340114950653018
>44,2025-10,2025-10-01,high,6.198775925233771,4.478216046441344,1.8842687379623415
>44,2025-10,2025-10-01,middle,5.898793154365772,4.642061872632606,1.411829289007222
>44,2025-10,2025-10-01,zero,6.035868935736992,4.752488401762329,1.3379915908783016
>44,2025-11,2025-11-01,high,6.203518566114365,4.343322108650281,2.05160392131476
>44,2025-11,2025-11-01,middle,5.898809246358691,4.374344311964878,1.6761030576440143
>44,2025-11,2025-11-01,zero,6.012748777407904,4.538536279065986,1.5147172102834405
>44,2025-12,2025-12-01,high,6.198713642142908,4.137751425393947,2.2434949199930676
>44,2025-12,2025-12-01,middle,5.908495060025453,4.244310738830049,1.8123677738023918
>44,2025-12,2025-12-01,zero,6.02268155467863,4.332844790833066,1.7180311485835522
>44,2026-01,2026-01-01,high,6.205565840353792,4.250296574798331,2.0905313324731973
>44,2026-01,2026-01-01,middle,5.907578544187397,4.488567198088982,1.6848808479258688
>44,2026-01,2026-01-01,zero,6.026651699278816,4.618599942633068,1.475428271387672
>44,2026-02,2026-02-01,high,6.2017817503480765,4.248719601680376,2.12056089656365
>44,2026-02,2026-02-01,middle,5.903038927756363,4.372218501675357,1.7229348132679072
>44,2026-02,2026-02-01,zero,6.0175792372130035,4.5487488836842624,1.5530781832656932
>44,2026-03,2026-03-01,high,6.215032134937987,4.413157699347005,1.983697578401125
>44,2026-03,2026-03-01,middle,5.885902513521856,4.44596527160949,1.5997422527277718
>44,2026-03,2026-03-01,zero,6.014830290808582,4.633344597885406,1.4367903228354035
