"cno4","occupation_title","period","time_period","event_time","first_treat_period","Y","D_raw","G","D","id"
"2484","Diseñadores gráficos y multimedia","2024-01",37,16,21,9.19725513242753,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-02",38,17,21,9.19573421958682,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-03",39,18,21,9.19085169539232,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-04",40,19,21,9.17574892720656,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-05",41,20,21,9.16670191494635,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-06",42,21,21,9.15408743042538,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-07",43,22,21,9.17719715338293,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-08",44,23,21,9.19776158976932,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-09",45,24,21,9.19948162864131,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-10",46,25,21,9.19441422142592,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-11",47,26,21,9.1942109900463,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2024-12",48,27,21,9.19217640134851,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-01",49,28,21,9.21133987230927,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-02",50,29,21,9.20883924584992,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-03",51,30,21,9.20109779060925,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-04",52,31,21,9.18152929012206,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-05",53,32,21,9.16461052027001,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-06",54,33,21,9.14910306250499,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-07",55,34,21,9.17378011666438,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-08",56,35,21,9.20472463319055,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-09",57,36,21,9.20813794842098,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-10",58,37,21,9.20683423264689,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-11",59,38,21,9.19603858726532,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2025-12",60,39,21,9.18819700729049,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2026-01",61,40,21,9.20863892533642,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2026-02",62,41,21,9.20773698610607,0.362669351526867,21,0.362669351526867,104
"2484","Diseñadores gráficos y multimedia","2026-03",63,42,21,9.19938053173984,0.362669351526867,21,0.362669351526867,104
"2511","Abogados","2021-01",1,-20,21,9.2796798500548,0.1673,21,0.1673,105
"2511","Abogados","2021-02",2,-19,21,9.27706400401909,0.1673,21,0.1673,105
"2511","Abogados","2021-03",3,-18,21,9.25855894424666,0.1673,21,0.1673,105
"2511","Abogados","2021-04",4,-17,21,9.24271075200663,0.1673,21,0.1673,105
"2511","Abogados","2021-05",5,-16,21,9.20361782621536,0.1673,21,0.1673,105
"2511","Abogados","2021-06",6,-15,21,9.18921887535407,0.1673,21,0.1673,105
"2511","Abogados","2021-07",7,-14,21,9.16680636995245,0.1673,21,0.1673,105
"2511","Abogados","2021-08",8,-13,21,9.15999399753944,0.1673,21,0.1673,105
"2511","Abogados","2021-09",9,-12,21,9.14227564106205,0.1673,21,0.1673,105
"2511","Abogados","2021-10",10,-11,21,9.12706745278236,0.1673,21,0.1673,105
"2511","Abogados","2021-11",11,-10,21,9.09884999594282,0.1673,21,0.1673,105
"2511","Abogados","2021-12",12,-9,21,9.0543880702023,0.1673,21,0.1673,105
"2511","Abogados","2022-01",13,-8,21,9.04522985191258,0.1673,21,0.1673,105
"2511","Abogados","2022-02",14,-7,21,9.01821087419114,0.1673,21,0.1673,105
"2511","Abogados","2022-03",15,-6,21,8.99986622376264,0.1673,21,0.1673,105
"2511","Abogados","2022-04",16,-5,21,8.97575663051942,0.1673,21,0.1673,105
"2511","Abogados","2022-05",17,-4,21,8.91556654571064,0.1673,21,0.1673,105
"2511","Abogados","2022-06",18,-3,21,8.9005490139363,0.1673,21,0.1673,105
"2511","Abogados","2022-07",19,-2,21,8.91193433616143,0.1673,21,0.1673,105
"2511","Abogados","2022-08",20,-1,21,8.94219945473124,0.1673,21,0.1673,105
"2511","Abogados","2022-09",21,0,21,8.91945316857545,0.1673,21,0.1673,105
"2511","Abogados","2022-10",22,1,21,8.9169084675438,0.1673,21,0.1673,105
"2511","Abogados","2022-11",23,2,21,8.91166475804954,0.1673,21,0.1673,105
"2511","Abogados","2022-12",24,3,21,8.90231952852887,0.1673,21,0.1673,105
"2511","Abogados","2023-01",25,4,21,8.91731069319781,0.1673,21,0.1673,105
"2511","Abogados","2023-02",26,5,21,8.92292493064183,0.1673,21,0.1673,105
"2511","Abogados","2023-03",27,6,21,8.9089649723924,0.1673,21,0.1673,105
"2511","Abogados","2023-04",28,7,21,8.87094386383772,0.1673,21,0.1673,105
"2511","Abogados","2023-05",29,8,21,8.86785006302941,0.1673,21,0.1673,105
"2511","Abogados","2023-06",30,9,21,8.86559399890272,0.1673,21,0.1673,105
"2511","Abogados","2023-07",31,10,21,8.89453313579855,0.1673,21,0.1673,105
"2511","Abogados","2023-08",32,11,21,8.9128772876693,0.1673,21,0.1673,105
"2511","Abogados","2023-09",33,12,21,8.90490157793514,0.1673,21,0.1673,105
"2511","Abogados","2023-10",34,13,21,8.88834286910928,0.1673,21,0.1673,105
"2511","Abogados","2023-11",35,14,21,8.8758461777386,0.1673,21,0.1673,105
"2511","Abogados","2023-12",36,15,21,8.87458787627932,0.1673,21,0.1673,105
"2511","Abogados","2024-01",37,16,21,8.88682384651519,0.1673,21,0.1673,105
"2511","Abogados","2024-02",38,17,21,8.86967937473351,0.1673,21,0.1673,105
"2511","Abogados","2024-03",39,18,21,8.87318790405011,0.1673,21,0.1673,105
"2511","Abogados","2024-04",40,19,21,8.83651926920248,0.1673,21,0.1673,105
"2511","Abogados","2024-05",41,20,21,8.83637393092739,0.1673,21,0.1673,105
"2511","Abogados","2024-06",42,21,21,8.82055174325303,0.1673,21,0.1673,105
"2511","Abogados","2024-07",43,22,21,8.830689198761,0.1673,21,0.1673,105
"2511","Abogados","2024-08",44,23,21,8.85252191733537,0.1673,21,0.1673,105
"2511","Abogados","2024-09",45,24,21,8.84246002419529,0.1673,21,0.1673,105
"2511","Abogados","2024-10",46,25,21,8.83622857152601,0.1673,21,0.1673,105
"2511","Abogados","2024-11",47,26,21,8.82600054548297,0.1673,21,0.1673,105
"2511","Abogados","2024-12",48,27,21,8.80956425335415,0.1673,21,0.1673,105
"2511","Abogados","2025-01",49,28,21,8.81714962474341,0.1673,21,0.1673,105
"2511","Abogados","2025-02",50,29,21,8.8180382503943,0.1673,21,0.1673,105
"2511","Abogados","2025-03",51,30,21,8.80146947073318,0.1673,21,0.1673,105
"2511","Abogados","2025-04",52,31,21,8.75966867102994,0.1673,21,0.1673,105
"2511","Abogados","2025-05",53,32,21,8.73729211254422,0.1673,21,0.1673,105
"2511","Abogados","2025-06",54,33,21,8.74113642290101,0.1673,21,0.1673,105
"2511","Abogados","2025-07",55,34,21,8.77043908654689,0.1673,21,0.1673,105
"2511","Abogados","2025-08",56,35,21,8.78186248955894,0.1673,21,0.1673,105
"2511","Abogados","2025-09",57,36,21,8.76717339668401,0.1673,21,0.1673,105
"2511","Abogados","2025-10",58,37,21,8.75036627836763,0.1673,21,0.1673,105
"2511","Abogados","2025-11",59,38,21,8.74161592422883,0.1673,21,0.1673,105
"2511","Abogados","2025-12",60,39,21,8.75179089277556,0.1673,21,0.1673,105
"2511","Abogados","2026-01",61,40,21,8.76108010386835,0.1673,21,0.1673,105
"2511","Abogados","2026-02",62,41,21,8.75004942158424,0.1673,21,0.1673,105
"2511","Abogados","2026-03",63,42,21,8.73841489716775,0.1673,21,0.1673,105
"2512","Fiscales","2021-01",1,-20,21,3.13549421592915,0.102,21,0.102,106
"2512","Fiscales","2021-02",2,-19,21,3.29583686600433,0.102,21,0.102,106
"2512","Fiscales","2021-03",3,-18,21,3.25809653802148,0.102,21,0.102,106
"2512","Fiscales","2021-04",4,-17,21,3.25809653802148,0.102,21,0.102,106
"2512","Fiscales","2021-05",5,-16,21,2.89037175789616,0.102,21,0.102,106
"2512","Fiscales","2021-06",6,-15,21,2.99573227355399,0.102,21,0.102,106
"2512","Fiscales","2021-07",7,-14,21,2.94443897916644,0.102,21,0.102,106
"2512","Fiscales","2021-08",8,-13,21,3.36729582998647,0.102,21,0.102,106
"2512","Fiscales","2021-09",9,-12,21,3.29583686600433,0.102,21,0.102,106
"2512","Fiscales","2021-10",10,-11,21,3.13549421592915,0.102,21,0.102,106
"2512","Fiscales","2021-11",11,-10,21,3.09104245335832,0.102,21,0.102,106
"2512","Fiscales","2021-12",12,-9,21,2.99573227355399,0.102,21,0.102,106
"2512","Fiscales","2022-01",13,-8,21,2.89037175789616,0.102,21,0.102,106
"2512","Fiscales","2022-02",14,-7,21,2.89037175789616,0.102,21,0.102,106
"2512","Fiscales","2022-03",15,-6,21,2.89037175789616,0.102,21,0.102,106
"2512","Fiscales","2022-04",16,-5,21,2.99573227355399,0.102,21,0.102,106
"2512","Fiscales","2022-05",17,-4,21,2.70805020110221,0.102,21,0.102,106
"2512","Fiscales","2022-06",18,-3,21,2.56494935746154,0.102,21,0.102,106
"2512","Fiscales","2022-07",19,-2,21,2.77258872223978,0.102,21,0.102,106
"2512","Fiscales","2022-08",20,-1,21,2.63905732961526,0.102,21,0.102,106
"2512","Fiscales","2022-09",21,0,21,2.89037175789616,0.102,21,0.102,106
"2512","Fiscales","2022-10",22,1,21,2.77258872223978,0.102,21,0.102,106
"2512","Fiscales","2022-11",23,2,21,2.63905732961526,0.102,21,0.102,106
"2512","Fiscales","2022-12",24,3,21,2.70805020110221,0.102,21,0.102,106
"2512","Fiscales","2023-01",25,4,21,2.89037175789616,0.102,21,0.102,106
"2512","Fiscales","2023-02",26,5,21,3.17805383034795,0.102,21,0.102,106
"2512","Fiscales","2023-03",27,6,21,3.09104245335832,0.102,21,0.102,106
"2512","Fiscales","2023-04",28,7,21,3.04452243772342,0.102,21,0.102,106
"2512","Fiscales","2023-05",29,8,21,3.13549421592915,0.102,21,0.102,106
"2512","Fiscales","2023-06",30,9,21,3.29583686600433,0.102,21,0.102,106
"2512","Fiscales","2023-07",31,10,21,3.29583686600433,0.102,21,0.102,106
"2512","Fiscales","2023-08",32,11,21,3.29583686600433,0.102,21,0.102,106
"2512","Fiscales","2023-09",33,12,21,3.25809653802148,0.102,21,0.102,106
"2512","Fiscales","2023-10",34,13,21,3.17805383034795,0.102,21,0.102,106
"2512","Fiscales","2023-11",35,14,21,3.25809653802148,0.102,21,0.102,106
"2512","Fiscales","2023-12",36,15,21,2.94443897916644,0.102,21,0.102,106
"2512","Fiscales","2024-01",37,16,21,3.25809653802148,0.102,21,0.102,106
"2512","Fiscales","2024-02",38,17,21,3.29583686600433,0.102,21,0.102,106
"2512","Fiscales","2024-03",39,18,21,3.46573590279973,0.102,21,0.102,106
"2512","Fiscales","2024-04",40,19,21,3.2188758248682,0.102,21,0.102,106
"2512","Fiscales","2024-05",41,20,21,3.13549421592915,0.102,21,0.102,106
"2512","Fiscales","2024-06",42,21,21,3.17805383034795,0.102,21,0.102,106
"2512","Fiscales","2024-07",43,22,21,3.13549421592915,0.102,21,0.102,106
"2512","Fiscales","2024-08",44,23,21,3.13549421592915,0.102,21,0.102,106
"2512","Fiscales","2024-09",45,24,21,2.77258872223978,0.102,21,0.102,106
"2512","Fiscales","2024-10",46,25,21,3.09104245335832,0.102,21,0.102,106
"2512","Fiscales","2024-11",47,26,21,3.04452243772342,0.102,21,0.102,106
"2512","Fiscales","2024-12",48,27,21,2.99573227355399,0.102,21,0.102,106
"2512","Fiscales","2025-01",49,28,21,2.94443897916644,0.102,21,0.102,106
"2512","Fiscales","2025-02",50,29,21,2.94443897916644,0.102,21,0.102,106
"2512","Fiscales","2025-03",51,30,21,2.83321334405622,0.102,21,0.102,106
"2512","Fiscales","2025-04",52,31,21,2.83321334405622,0.102,21,0.102,106
"2512","Fiscales","2025-05",53,32,21,2.63905732961526,0.102,21,0.102,106
"2512","Fiscales","2025-06",54,33,21,2.56494935746154,0.102,21,0.102,106
"2512","Fiscales","2025-07",55,34,21,2.83321334405622,0.102,21,0.102,106
"2512","Fiscales","2025-08",56,35,21,2.63905732961526,0.102,21,0.102,106
"2512","Fiscales","2025-09",57,36,21,2.70805020110221,0.102,21,0.102,106
"2512","Fiscales","2025-10",58,37,21,2.77258872223978,0.102,21,0.102,106
"2512","Fiscales","2025-11",59,38,21,2.70805020110221,0.102,21,0.102,106
"2512","Fiscales","2025-12",60,39,21,2.83321334405622,0.102,21,0.102,106
"2512","Fiscales","2026-01",61,40,21,2.83321334405622,0.102,21,0.102,106
"2512","Fiscales","2026-02",62,41,21,2.70805020110221,0.102,21,0.102,106
"2512","Fiscales","2026-03",63,42,21,2.83321334405622,0.102,21,0.102,106
"2513","Jueces y magistrados","2021-01",1,-20,21,4.40671924726425,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-02",2,-19,21,4.45434729625351,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-03",3,-18,21,4.61512051684126,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-04",4,-17,21,4.63472898822964,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-05",5,-16,21,4.47733681447821,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-06",6,-15,21,4.44265125649032,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-07",7,-14,21,4.53259949315326,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-08",8,-13,21,4.69134788222914,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-09",9,-12,21,4.53259949315326,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-10",10,-11,21,4.47733681447821,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-11",11,-10,21,4.40671924726425,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2021-12",12,-9,21,4.49980967033027,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-01",13,-8,21,4.52178857704904,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-02",14,-7,21,4.51085950651685,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-03",15,-6,21,4.61512051684126,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-04",16,-5,21,4.55387689160054,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-05",17,-4,21,4.43081679884331,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-06",18,-3,21,4.36944785246702,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-07",19,-2,21,4.55387689160054,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-08",20,-1,21,4.58496747867057,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-09",21,0,21,4.30406509320417,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-10",22,1,21,4.48863636973214,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-11",23,2,21,4.44265125649032,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2022-12",24,3,21,4.43081679884331,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-01",25,4,21,4.33073334028633,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-02",26,5,21,4.62497281328427,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-03",27,6,21,4.72738781871234,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-04",28,7,21,4.77912349311153,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-05",29,8,21,4.77068462446567,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-06",30,9,21,4.53259949315326,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-07",31,10,21,4.81218435537242,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-08",32,11,21,4.87519732320115,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-09",33,12,21,4.65396035015752,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-10",34,13,21,4.67282883446191,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-11",35,14,21,4.66343909411207,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2023-12",36,15,21,4.66343909411207,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-01",37,16,21,4.43081679884331,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-02",38,17,21,4.20469261939097,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-03",39,18,21,4.61512051684126,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-04",40,19,21,4.53259949315326,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-05",41,20,21,4.21950770517611,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-06",42,21,21,4.21950770517611,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-07",43,22,21,4.44265125649032,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-08",44,23,21,4.47733681447821,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-09",45,24,21,4.23410650459726,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-10",46,25,21,4.20469261939097,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-11",47,26,21,4.26267987704132,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2024-12",48,27,21,4.24849524204936,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-01",49,28,21,3.97029191355212,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-02",50,29,21,4.20469261939097,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-03",51,30,21,4.17438726989564,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-04",52,31,21,4.07753744390572,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-05",53,32,21,4.06044301054642,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-06",54,33,21,4.02535169073515,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-07",55,34,21,4.15888308335967,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-08",56,35,21,4.21950770517611,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-09",57,36,21,4.07753744390572,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-10",58,37,21,4.04305126783455,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-11",59,38,21,4.07753744390572,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2025-12",60,39,21,4.20469261939097,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2026-01",61,40,21,3.97029191355212,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2026-02",62,41,21,4.17438726989564,0.30817581202619,21,0.30817581202619,107
"2513","Jueces y magistrados","2026-03",63,42,21,4.20469261939097,0.30817581202619,21,0.30817581202619,107
"2591","Notarios y registradores","2021-01",1,-20,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-02",2,-19,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-03",3,-18,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-04",4,-17,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-05",5,-16,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-06",6,-15,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-07",7,-14,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-08",8,-13,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-09",9,-12,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-10",10,-11,21,2.77258872223978,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-11",11,-10,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2021-12",12,-9,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-01",13,-8,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-02",14,-7,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-03",15,-6,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-04",16,-5,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-05",17,-4,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-06",18,-3,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-07",19,-2,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-08",20,-1,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-09",21,0,21,2.39789527279837,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-10",22,1,21,2.39789527279837,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-11",23,2,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2022-12",24,3,21,2.39789527279837,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-01",25,4,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-02",26,5,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-03",27,6,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-04",28,7,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-05",29,8,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-06",30,9,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-07",31,10,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-08",32,11,21,2.89037175789616,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-09",33,12,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-10",34,13,21,2.83321334405622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-11",35,14,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2023-12",36,15,21,2.77258872223978,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-01",37,16,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-02",38,17,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-03",39,18,21,2.30258509299405,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-04",40,19,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-05",41,20,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-06",42,21,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-07",43,22,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-08",44,23,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-09",45,24,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-10",46,25,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-11",47,26,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2024-12",48,27,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-01",49,28,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-02",50,29,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-03",51,30,21,2.39789527279837,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-04",52,31,21,2.63905732961526,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-05",53,32,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-06",54,33,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-07",55,34,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-08",56,35,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-09",57,36,21,2.19722457733622,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-10",58,37,21,2.30258509299405,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-11",59,38,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2025-12",60,39,21,2.484906649788,0.0216,21,0.0216,108
"2591","Notarios y registradores","2026-01",61,40,21,2.56494935746154,0.0216,21,0.0216,108
"2591","Notarios y registradores","2026-02",62,41,21,2.70805020110221,0.0216,21,0.0216,108
"2591","Notarios y registradores","2026-03",63,42,21,2.70805020110221,0.0216,21,0.0216,108
"2592","Procuradores","2021-01",1,-20,21,4.57471097850338,0.1673,21,0.1673,109
"2592","Procuradores","2021-02",2,-19,21,4.58496747867057,0.1673,21,0.1673,109
"2592","Procuradores","2021-03",3,-18,21,4.62497281328427,0.1673,21,0.1673,109
"2592","Procuradores","2021-04",4,-17,21,4.57471097850338,0.1673,21,0.1673,109
"2592","Procuradores","2021-05",5,-16,21,4.56434819146784,0.1673,21,0.1673,109
"2592","Procuradores","2021-06",6,-15,21,4.53259949315326,0.1673,21,0.1673,109
"2592","Procuradores","2021-07",7,-14,21,4.52178857704904,0.1673,21,0.1673,109
"2592","Procuradores","2021-08",8,-13,21,4.55387689160054,0.1673,21,0.1673,109
"2592","Procuradores","2021-09",9,-12,21,4.54329478227,0.1673,21,0.1673,109
"2592","Procuradores","2021-10",10,-11,21,4.62497281328427,0.1673,21,0.1673,109
"2592","Procuradores","2021-11",11,-10,21,4.63472898822964,0.1673,21,0.1673,109
"2592","Procuradores","2021-12",12,-9,21,4.54329478227,0.1673,21,0.1673,109
"2592","Procuradores","2022-01",13,-8,21,4.55387689160054,0.1673,21,0.1673,109
"2592","Procuradores","2022-02",14,-7,21,4.52178857704904,0.1673,21,0.1673,109
"2592","Procuradores","2022-03",15,-6,21,4.58496747867057,0.1673,21,0.1673,109
"2592","Procuradores","2022-04",16,-5,21,4.51085950651685,0.1673,21,0.1673,109
"2592","Procuradores","2022-05",17,-4,21,4.46590811865458,0.1673,21,0.1673,109
"2592","Procuradores","2022-06",18,-3,21,4.4188406077966,0.1673,21,0.1673,109
