cno4,occupation_title,exposure_nearest,exposure_weighted,exposure_rf,exposure_group,mean_parados,mean_contratos,pre_mean_parados
7704,Trabajadores del tratamiento de la leche y elaboración de productos lácteos (incluidos helados),0.0,0.0,0.0652429455555555,zero,372.76190476190476,706.063492063492,439.14285714285717
3339,Otros profesionales de las terapias alternativas,0.0,0.0,0.0927566626190476,zero,372.26984126984127,116.26984126984127,375.5238095238095
7193,Instaladores de sistemas de impermeabilización en edificios,0.0,0.0,0.051139865,zero,371.55555555555554,95.53968253968254,452.3333333333333
7707,Trabajadores de la elaboración del vino,0.0,0.0,0.0823073097619048,zero,347.25396825396825,406.5079365079365,418.0
6205,Trabajadores cualificados en la avicultura y la cunicultura,0.0,0.0,0.0466508245238095,zero,344.8412698412698,200.03174603174602,415.3809523809524
8145,Operadores en instalaciones para la preparación de pasta de papel y fabricación de papel,0.0,0.0,0.0412316054761904,zero,323.984126984127,156.77777777777777,393.7142857142857
6202,Trabajadores cualificados en actividades ganaderas de ovino y caprino,0.0,0.0,0.0472145147619047,zero,322.6984126984127,167.17460317460316,406.1904761904762
2465,Ingenieros técnicos químicos,0.0,0.0,0.147802029126984,zero,307.12698412698415,26.238095238095237,394.3333333333333
2151,Odontólogos y estomatólogos,0.0,0.0063902651523838,0.1041523279076479,zero,305.8253968253968,502.3809523809524,368.0
7891,Buceadores,0.0,0.0,0.0343009734920635,zero,300.3492063492063,313.031746031746,381.3333333333333
3153,Pilotos de aviación y profesionales afines,0.0,0.0,0.0814492217460317,zero,297.5238095238095,185.77777777777777,430.42857142857144
9434,Lectores de contadores y recaudadores de máquinas recreativas y expendedoras,0.0,0.0918903434032153,0.0470763653174603,zero,286.2063492063492,138.63492063492063,354.0952380952381
3152,Capitanes y oficiales de puente,0.0,0.0,0.1018351266666666,zero,281.1111111111111,263.0952380952381,346.57142857142856
7611,Relojeros y mecánicos de instrumentos de precisión,0.0,0.0186183361395971,0.0581976161904762,zero,275.7936507936508,41.19047619047619,321.95238095238096
3612,Asistentes jurídico-legales,0.0,0.1518249593506656,0.1485866297619047,zero,274.36507936507934,186.3015873015873,258.3333333333333
6203,Trabajadores cualificados en actividades ganaderas de porcino,0.0,0.0,0.0413600689682539,zero,271.14285714285717,152.06349206349208,318.0
4446,Empleados de mostrador de correos,0.0,0.0,0.0771843983333333,zero,270.7936507936508,3.4761904761904763,312.3809523809524
6421,Trabajadores cualificados en la acuicultura,0.0,0.0,0.0670032478571428,zero,269.55555555555554,75.76190476190476,326.6190476190476
7295,Personal de limpieza de fachadas de edificios y chimeneas,0.0,0.0,0.0260817638095238,zero,260.984126984127,294.1746031746032,299.5238095238095
2483,Ingenieros técnicos en topografía,0.0,0.0022,0.0592762701587301,zero,255.33333333333334,71.96825396825396,368.76190476190476
2466,"Ingenieros técnicos de minas, metalúrgicos y afines",0.0,0.0,0.1072239122222222,zero,252.6031746031746,22.571428571428573,325.4761904761905
7405,Reparadores de bicicletas y afines,0.0,0.0,0.0386963545238095,zero,247.14285714285714,163.0793650793651,272.04761904761904
3324,Técnicos en optometría,0.0,0.0,0.0723015086507936,zero,243.95238095238096,30.825396825396826,262.85714285714283
2159,Profesionales de la salud no clasificados bajo otros epígrafes,0.0,0.0,0.0842777276767676,zero,243.73015873015873,747.4285714285714,265.04761904761904
7811,Trabajadores del tratamiento de la madera,0.0,0.0,0.0292141295238095,zero,242.0793650793651,441.63492063492066,295.3809523809524
8113,Sondistas y trabajadores afines,0.0,0.0,0.0364162209523809,zero,237.85714285714286,85.61904761904762,293.04761904761904
7324,Pulidores de metales y afiladores de herramientas,0.0,0.0,0.0367326402380952,zero,229.33333333333334,52.06349206349206,280.57142857142856
8155,Operadores de máquinas para tratar pieles y cuero,0.0,0.0,0.031599865,zero,214.6984126984127,31.26984126984127,273.85714285714283
5931,Bomberos (excepto forestales),0.0,0.0,0.0482554526984127,zero,209.42857142857142,205.65079365079364,217.47619047619048
2464,Ingenieros técnicos aeronáuticos,0.0,0.0,0.0568297563492063,zero,207.8095238095238,51.44444444444444,280.5238095238095
7894,Fumigadores y otros controladores de plagas y malas hierbas,0.0,0.0228765052389715,0.0718276519047619,zero,207.17460317460316,198.28571428571428,254.47619047619048
9603,"Peones de la minería, canteras y otras industrias extractivas",0.0,0.0,0.0231423473809523,zero,198.85714285714286,226.77777777777777,249.0
1112,Personal directivo de la administración pública,0.0,0.0,0.1554731867460319,zero,192.14285714285714,34.111111111111114,191.8095238095238
3311,Técnicos en radioterapia,0.0,0.0238935344057268,0.0582647915873016,zero,189.25396825396825,126.96825396825396,169.33333333333334
2436,"Ingenieros de minas, metalúrgicos y afines",0.0,0.0,0.0886524197619048,zero,189.11111111111111,40.04761904761905,253.76190476190476
2623,Especialistas de la administración pública,0.0,0.0,0.1135382388888889,zero,182.3968253968254,286.8888888888889,42.04761904761905
8411,"Conductores propietarios de automóviles, taxis y furgonetas",0.0,0.0,0.0675571150793651,zero,181.4126984126984,541.4920634920635,160.52380952380952
3405,Tasadores,0.0,0.0,0.049744987063492,zero,179.63492063492063,23.73015873015873,201.66666666666666
3629,Otros profesionales de apoyo de la administración pública para tareas de inspección y control y tareas similares,0.0,0.0570752345260835,0.1316738178571428,zero,167.93650793650792,232.06349206349208,139.66666666666666
3207,Supervisores de la producción en industrias de artes gráficas y en la fabricación de productos de papel,0.0,0.0,0.0619571369047618,zero,166.8095238095238,59.03174603174603,195.28571428571428
3317,Técnicos en audioprótesis,0.0,0.0,0.0924117417460318,zero,155.3968253968254,76.5079365079365,151.61904761904762
9542,Peones de la acuicultura,0.0,0.0,0.0489199331746031,zero,149.93650793650792,266.8412698412698,189.23809523809524
6300,Trabajadores cualificados en actividades agropecuarias mixtas,0.0,0.0,0.0746109852380952,zero,146.12698412698413,319.92063492063494,175.28571428571428
0011,Oficiales de las fuerzas armadas,0.0,0.0,0.1624575996248196,zero,141.5079365079365,21.0,127.52380952380952
3622,Profesionales de apoyo de la administración pública de servicios sociales,0.0,0.0597,0.1070060678571428,zero,136.8095238095238,136.25396825396825,144.0952380952381
2423,Ingenieros de montes,0.0,0.0,0.053989778015873,zero,131.20634920634922,27.53968253968254,171.0952380952381
5493,"Modelos de moda, arte y publicidad",0.0,0.0,0.1129572936507936,zero,121.55555555555556,451.85714285714283,140.23809523809524
7402,Mecánicos y ajustadores de motores de avión,0.0,0.0,0.0247323214285714,zero,119.01587301587301,86.47619047619048,151.76190476190476
6201,Trabajadores cualificados en actividades ganaderas de vacuno,0.0,0.0,0.0472058577777777,zero,118.77777777777777,86.2063492063492,142.52380952380952
2157,Podólogos,0.0,0.0,0.0668695217460317,zero,115.33333333333333,53.698412698412696,124.71428571428571
7615,"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio",0.0,0.0,0.0377222633333333,zero,114.41269841269842,57.74603174603175,139.1904761904762
1429,Directores y gerentes de empresas de catering y otras empresas de restauración,0.0,0.0,0.0831546442857142,zero,113.07936507936508,24.349206349206348,112.04761904761905
6422,Pescadores de aguas costeras y aguas dulces,0.0,0.0,0.0726556263492064,zero,111.23809523809524,486.4920634920635,143.71428571428572
2158,Profesionales de la salud y la higiene laboral y ambiental,0.0,0.0434506458117188,0.0493918961904762,zero,107.60317460317461,125.46031746031746,123.95238095238095
7404,Mecánicos y ajustadores de maquinaria naval y ferroviaria,0.0,0.0,0.0308059014285714,zero,105.98412698412699,313.7936507936508,135.76190476190476
3204,Supervisores de industrias química y farmacéutica,0.0,0.0,0.0618445085714285,zero,105.01587301587301,89.80952380952381,109.42857142857143
1311,Directores de producción de explotaciones agropecuarias y forestales,0.0,0.0,0.0833935061904761,zero,104.84126984126983,21.634920634920636,103.80952380952381
8192,Operadores de calderas y máquinas de vapor,0.0,0.0,0.0135827368253968,zero,103.96825396825396,69.36507936507937,129.0
7708,Preparadores y elaboradores del tabaco y sus productos,0.0,0.0,0.0446336019047619,zero,88.71428571428571,14.80952380952381,124.33333333333333
1111,"Miembros del poder ejecutivo (nacional, autonómico y local) y del poder legislativo",0.0,0.0,0.1345069041269841,zero,86.14285714285714,6.507936507936508,89.80952380952381
3206,Supervisores de industrias de la madera y pastero papeleras,0.0,0.0,0.0547326366666666,zero,85.07936507936508,22.904761904761905,101.0952380952381
3712,Detectives privados,0.0,0.0177109266739362,0.1021172769841269,zero,83.76190476190476,5.285714285714286,89.57142857142857
8322,Operadores de maquinaria forestal móvil,0.0,0.0,0.0095948283333333,zero,82.80952380952381,194.9206349206349,95.0
7836,Curtidores y preparadores de pieles,0.0,0.0,0.0365621254761904,zero,81.41269841269842,60.492063492063494,98.28571428571429
7892,Pegadores,0.0,0.0,0.0255386624603174,zero,78.71428571428571,8.126984126984127,103.0952380952381
3533,Agentes o intermediarios en la contratación de la mano de obra (excepto representantes de espectáculos),0.0,0.0,0.1111920780158729,zero,77.98412698412699,67.11111111111111,97.19047619047619
7706,Trabajadores de la elaboración de bebidas alcohólicas distintas del vino,0.0,0.0,0.0826608849999999,zero,71.14285714285714,92.84126984126983,84.71428571428571
3315,Técnicos en ortoprótesis,0.0,0.0,0.0679279146825397,zero,68.55555555555556,33.38095238095238,67.0952380952381
7612,Lutieres y similares; afinadores de instrumentos musicales,0.0,0.0,0.0388418481746031,zero,67.85714285714286,11.523809523809524,76.23809523809524
7311,Moldeadores y macheros,0.0,0.0,0.023885915,zero,65.76190476190476,34.12698412698413,86.0952380952381
7112,Montadores de prefabricados estructurales (sólo hormigón),0.0,0.0,0.0338980938095238,zero,63.301587301587304,109.34920634920636,75.57142857142857
3205,"Supervisores de industrias de transformación de plásticos, caucho y resinas naturales",0.0,0.0,0.0347804761904762,zero,61.111111111111114,40.095238095238095,71.04761904761905
6204,Trabajadores cualificados en apicultura y sericicultura,0.0,0.0,0.0592707938095238,zero,54.25396825396825,60.3968253968254,58.42857142857143
3125,"Técnicos en electrónica, especialidad en electro medicina",0.0,0.0,0.062970713095238,zero,50.301587301587304,74.61904761904762,47.76190476190476
3135,Técnicos en control de procesos de producción de metales,0.0,0.0,0.0619645031746031,zero,47.714285714285715,385.968253968254,59.333333333333336
1312,Directores de producción de explotaciones pesqueras y acuícolas,0.0,0.0,0.0791279284126984,zero,44.92063492063492,3.6984126984126986,55.42857142857143
9541,Peones de la pesca,0.0,0.0,0.0358717126190476,zero,41.79365079365079,202.44444444444446,43.23809523809524
3133,Técnicos en control de instalaciones de procesamiento de productos químicos,0.0,0.0,0.0723628771428571,zero,40.95238095238095,48.44444444444444,37.666666666666664
7532,Instaladores y reparadores en electro medicina,0.0,0.0,0.0286411399999999,zero,36.17460317460318,22.19047619047619,40.57142857142857
0012,Suboficiales de las fuerzas armadas,0.0,0.0,0.0911230579220779,zero,30.428571428571427,0.7777777777777778,38.142857142857146
8312,Agentes de maniobras ferroviarias,0.0,0.0,0.027646334047619,zero,30.126984126984127,12.555555555555555,35.19047619047619
2452,Arquitectos paisajistas,0.0,0.0,0.0600641834920635,zero,29.41269841269841,9.444444444444445,28.285714285714285
7192,Instaladores de fachadas técnicas,0.0,0.0,0.0819495039682539,zero,28.88888888888889,33.41269841269841,26.047619047619047
5991,Vigilantes de prisiones,0.0,0.0,0.0411714324603174,zero,28.793650793650794,3.1587301587301586,30.904761904761905
5910,Guardias civiles,0.0,0.0,0.0579640576190476,zero,27.206349206349206,0.38095238095238093,30.571428571428573
9812,Conductores de vehículos de tracción animal para el transporte de personas y similares,0.0,0.0,0.0327337514285714,zero,22.634920634920636,52.44444444444444,13.523809523809524
3154,Controladores de tráfico aéreo,0.0,0.021796528522179,0.0889932061904762,zero,20.396825396825395,19.49206349206349,18.666666666666668
5832,Mayordomos del servicio doméstico,0.0,0.0,0.0505494107142856,zero,19.571428571428573,11.920634920634921,23.476190476190474
3155,Técnicos en seguridad aeronáutica,0.0,0.0,0.054642925079365,zero,18.53968253968254,39.58730158730159,22.904761904761905
6430,Trabajadores cualificados en actividades cinegéticas,0.0,0.0,0.0816859276190476,zero,1.6885245901639345,134.2622950819672,1.95
